Round,Language,Fibonacci Number,Implementation,Time Elsaped,Operation Count
683f26ea92d8472090315fad8faa3d50,Python,130,Dynamic,0.0000412464, 909
683f26ea92d8472090315fad8faa3d50,Python,131,Iterative,0.0000057220, 393
683f26ea92d8472090315fad8faa3d50,Python,131,Dynamic,0.0000426769, 916
683f26ea92d8472090315fad8faa3d50,Python,132,Iterative,0.0000064373, 396
683f26ea92d8472090315fad8faa3d50,Python,132,Dynamic,0.0000412464, 923
683f26ea92d8472090315fad8faa3d50,Python,133,Iterative,0.0000061989, 399
683f26ea92d8472090315fad8faa3d50,Python,133,Dynamic,0.0000407696, 930
683f26ea92d8472090315fad8faa3d50,Python,134,Iterative,0.0000064373, 402
683f26ea92d8472090315fad8faa3d50,Python,134,Dynamic,0.0000445843, 937
683f26ea92d8472090315fad8faa3d50,Python,135,Iterative,0.0000061989, 405
683f26ea92d8472090315fad8faa3d50,Python,135,Dynamic,0.0000426769, 944
683f26ea92d8472090315fad8faa3d50,Python,136,Iterative,0.0000061989, 408
683f26ea92d8472090315fad8faa3d50,Python,136,Dynamic,0.0000412464, 951
683f26ea92d8472090315fad8faa3d50,Python,137,Iterative,0.0000064373, 411
683f26ea92d8472090315fad8faa3d50,Python,137,Dynamic,0.0000412464, 958
683f26ea92d8472090315fad8faa3d50,Python,138,Iterative,0.0000066757, 414
683f26ea92d8472090315fad8faa3d50,Python,138,Dynamic,0.0000422001, 965
683f26ea92d8472090315fad8faa3d50,Python,139,Iterative,0.0000064373, 417
683f26ea92d8472090315fad8faa3d50,Python,139,Dynamic,0.0000467300, 972
683f26ea92d8472090315fad8faa3d50,Python,140,Iterative,0.0000066757, 420
683f26ea92d8472090315fad8faa3d50,Python,140,Dynamic,0.0000441074, 979
683f26ea92d8472090315fad8faa3d50,Python,141,Iterative,0.0000066757, 423
683f26ea92d8472090315fad8faa3d50,Python,141,Dynamic,0.0000448227, 986
683f26ea92d8472090315fad8faa3d50,Python,142,Iterative,0.0000066757, 426
683f26ea92d8472090315fad8faa3d50,Python,142,Dynamic,0.0000457764, 993
683f26ea92d8472090315fad8faa3d50,Python,143,Iterative,0.0000064373, 429
683f26ea92d8472090315fad8faa3d50,Python,143,Dynamic,0.0000452995, 1000
683f26ea92d8472090315fad8faa3d50,Python,144,Iterative,0.0000064373, 432
683f26ea92d8472090315fad8faa3d50,Python,144,Dynamic,0.0000467300, 1007
683f26ea92d8472090315fad8faa3d50,Python,145,Iterative,0.0000066757, 435
683f26ea92d8472090315fad8faa3d50,Python,145,Dynamic,0.0000445843, 1014
683f26ea92d8472090315fad8faa3d50,Python,146,Iterative,0.0000069141, 438
683f26ea92d8472090315fad8faa3d50,Python,146,Dynamic,0.0000481606, 1021
683f26ea92d8472090315fad8faa3d50,Python,147,Iterative,0.0000071526, 441
683f26ea92d8472090315fad8faa3d50,Python,147,Dynamic,0.0000493526, 1028
683f26ea92d8472090315fad8faa3d50,Python,148,Iterative,0.0000069141, 444
683f26ea92d8472090315fad8faa3d50,Python,148,Dynamic,0.0000438690, 1035
683f26ea92d8472090315fad8faa3d50,Python,149,Iterative,0.0000069141, 447
683f26ea92d8472090315fad8faa3d50,Python,149,Dynamic,0.0000479221, 1042
683f26ea92d8472090315fad8faa3d50,Python,150,Iterative,0.0000069141, 450
683f26ea92d8472090315fad8faa3d50,Python,150,Dynamic,0.0000462532, 1049
683f26ea92d8472090315fad8faa3d50,Python,151,Iterative,0.0000066757, 453
683f26ea92d8472090315fad8faa3d50,Python,151,Dynamic,0.0000445843, 1056
683f26ea92d8472090315fad8faa3d50,Python,152,Iterative,0.0000069141, 456
683f26ea92d8472090315fad8faa3d50,Python,152,Dynamic,0.0000448227, 1063
683f26ea92d8472090315fad8faa3d50,Python,153,Iterative,0.0000069141, 459
683f26ea92d8472090315fad8faa3d50,Python,153,Dynamic,0.0000467300, 1070
683f26ea92d8472090315fad8faa3d50,Python,154,Iterative,0.0000076294, 462
683f26ea92d8472090315fad8faa3d50,Python,154,Dynamic,0.0000474453, 1077
683f26ea92d8472090315fad8faa3d50,Python,155,Iterative,0.0000066757, 465
683f26ea92d8472090315fad8faa3d50,Python,155,Dynamic,0.0000448227, 1084
683f26ea92d8472090315fad8faa3d50,Python,156,Iterative,0.0000069141, 468
683f26ea92d8472090315fad8faa3d50,Python,156,Dynamic,0.0000486374, 1091
683f26ea92d8472090315fad8faa3d50,Python,157,Iterative,0.0000069141, 471
683f26ea92d8472090315fad8faa3d50,Python,157,Dynamic,0.0000450611, 1098
683f26ea92d8472090315fad8faa3d50,Python,158,Iterative,0.0000071526, 474
683f26ea92d8472090315fad8faa3d50,Python,158,Dynamic,0.0000486374, 1105
683f26ea92d8472090315fad8faa3d50,Python,159,Iterative,0.0000069141, 477
683f26ea92d8472090315fad8faa3d50,Python,159,Dynamic,0.0000488758, 1112
683f26ea92d8472090315fad8faa3d50,Python,160,Iterative,0.0000071526, 480
683f26ea92d8472090315fad8faa3d50,Python,160,Dynamic,0.0000476837, 1119
683f26ea92d8472090315fad8faa3d50,Python,161,Iterative,0.0000073910, 483
683f26ea92d8472090315fad8faa3d50,Python,161,Dynamic,0.0000460148, 1126
683f26ea92d8472090315fad8faa3d50,Python,162,Iterative,0.0000076294, 486
683f26ea92d8472090315fad8faa3d50,Python,162,Dynamic,0.0000483990, 1133
683f26ea92d8472090315fad8faa3d50,Python,163,Iterative,0.0000076294, 489
683f26ea92d8472090315fad8faa3d50,Python,163,Dynamic,0.0000467300, 1140
683f26ea92d8472090315fad8faa3d50,Python,164,Iterative,0.0000071526, 492
683f26ea92d8472090315fad8faa3d50,Python,164,Dynamic,0.0000474453, 1147
683f26ea92d8472090315fad8faa3d50,Python,165,Iterative,0.0000073910, 495
683f26ea92d8472090315fad8faa3d50,Python,165,Dynamic,0.0000457764, 1154
683f26ea92d8472090315fad8faa3d50,Python,166,Iterative,0.0000071526, 498
683f26ea92d8472090315fad8faa3d50,Python,166,Dynamic,0.0000493526, 1161
683f26ea92d8472090315fad8faa3d50,Python,167,Iterative,0.0000073910, 501
683f26ea92d8472090315fad8faa3d50,Python,167,Dynamic,0.0000481606, 1168
683f26ea92d8472090315fad8faa3d50,Python,168,Iterative,0.0000078678, 504
683f26ea92d8472090315fad8faa3d50,Python,168,Dynamic,0.0000505447, 1175
683f26ea92d8472090315fad8faa3d50,Python,169,Iterative,0.0000081062, 507
683f26ea92d8472090315fad8faa3d50,Python,169,Dynamic,0.0000486374, 1182
683f26ea92d8472090315fad8faa3d50,Python,170,Iterative,0.0000076294, 510
683f26ea92d8472090315fad8faa3d50,Python,170,Dynamic,0.0000476837, 1189
683f26ea92d8472090315fad8faa3d50,Python,171,Iterative,0.0000073910, 513
683f26ea92d8472090315fad8faa3d50,Python,171,Dynamic,0.0000491142, 1196
683f26ea92d8472090315fad8faa3d50,Python,172,Iterative,0.0000071526, 516
683f26ea92d8472090315fad8faa3d50,Python,172,Dynamic,0.0000481606, 1203
683f26ea92d8472090315fad8faa3d50,Python,173,Iterative,0.0000081062, 519
683f26ea92d8472090315fad8faa3d50,Python,173,Dynamic,0.0000491142, 1210
683f26ea92d8472090315fad8faa3d50,Python,174,Iterative,0.0000085831, 522
683f26ea92d8472090315fad8faa3d50,Python,174,Dynamic,0.0000495911, 1217
683f26ea92d8472090315fad8faa3d50,Python,175,Iterative,0.0000078678, 525
683f26ea92d8472090315fad8faa3d50,Python,175,Dynamic,0.0000486374, 1224
683f26ea92d8472090315fad8faa3d50,Python,176,Iterative,0.0000081062, 528
683f26ea92d8472090315fad8faa3d50,Python,176,Dynamic,0.0000500679, 1231
683f26ea92d8472090315fad8faa3d50,Python,177,Iterative,0.0000073910, 531
683f26ea92d8472090315fad8faa3d50,Python,177,Dynamic,0.0000503063, 1238
683f26ea92d8472090315fad8faa3d50,Python,178,Iterative,0.0000090599, 534
683f26ea92d8472090315fad8faa3d50,Python,178,Dynamic,0.0000488758, 1245
683f26ea92d8472090315fad8faa3d50,Python,179,Iterative,0.0000076294, 537
683f26ea92d8472090315fad8faa3d50,Python,179,Dynamic,0.0000534058, 1252
683f26ea92d8472090315fad8faa3d50,Python,180,Iterative,0.0000081062, 540
683f26ea92d8472090315fad8faa3d50,Python,180,Dynamic,0.0000517368, 1259
683f26ea92d8472090315fad8faa3d50,Python,181,Iterative,0.0000076294, 543
683f26ea92d8472090315fad8faa3d50,Python,181,Dynamic,0.0000503063, 1266
683f26ea92d8472090315fad8faa3d50,Python,182,Iterative,0.0000076294, 546
683f26ea92d8472090315fad8faa3d50,Python,182,Dynamic,0.0000505447, 1273
683f26ea92d8472090315fad8faa3d50,Python,183,Iterative,0.0000085831, 549
683f26ea92d8472090315fad8faa3d50,Python,183,Dynamic,0.0000507832, 1280
683f26ea92d8472090315fad8faa3d50,Python,184,Iterative,0.0000085831, 552
683f26ea92d8472090315fad8faa3d50,Python,184,Dynamic,0.0000510216, 1287
683f26ea92d8472090315fad8faa3d50,Python,185,Iterative,0.0000083447, 555
683f26ea92d8472090315fad8faa3d50,Python,185,Dynamic,0.0000536442, 1294
683f26ea92d8472090315fad8faa3d50,Python,186,Iterative,0.0000088215, 558
683f26ea92d8472090315fad8faa3d50,Python,186,Dynamic,0.0000517368, 1301
683f26ea92d8472090315fad8faa3d50,Python,187,Iterative,0.0000076294, 561
683f26ea92d8472090315fad8faa3d50,Python,187,Dynamic,0.0000507832, 1308
683f26ea92d8472090315fad8faa3d50,Python,188,Iterative,0.0000085831, 564
683f26ea92d8472090315fad8faa3d50,Python,188,Dynamic,0.0000526905, 1315
683f26ea92d8472090315fad8faa3d50,Python,189,Iterative,0.0000081062, 567
683f26ea92d8472090315fad8faa3d50,Python,189,Dynamic,0.0000536442, 1322
683f26ea92d8472090315fad8faa3d50,Python,190,Iterative,0.0000083447, 570
683f26ea92d8472090315fad8faa3d50,Python,190,Dynamic,0.0000605583, 1329
683f26ea92d8472090315fad8faa3d50,Python,191,Iterative,0.0000083447, 573
683f26ea92d8472090315fad8faa3d50,Python,191,Dynamic,0.0000636578, 1336
683f26ea92d8472090315fad8faa3d50,Python,192,Iterative,0.0000083447, 576
683f26ea92d8472090315fad8faa3d50,Python,192,Dynamic,0.0000631809, 1343
683f26ea92d8472090315fad8faa3d50,Python,193,Iterative,0.0000081062, 579
683f26ea92d8472090315fad8faa3d50,Python,193,Dynamic,0.0000631809, 1350
683f26ea92d8472090315fad8faa3d50,Python,194,Iterative,0.0000081062, 582
683f26ea92d8472090315fad8faa3d50,Python,194,Dynamic,0.0000622272, 1357
683f26ea92d8472090315fad8faa3d50,Python,195,Iterative,0.0000088215, 585
683f26ea92d8472090315fad8faa3d50,Python,195,Dynamic,0.0000603199, 1364
683f26ea92d8472090315fad8faa3d50,Python,196,Iterative,0.0000088215, 588
683f26ea92d8472090315fad8faa3d50,Python,196,Dynamic,0.0000798702, 1371
683f26ea92d8472090315fad8faa3d50,Python,197,Iterative,0.0000085831, 591
683f26ea92d8472090315fad8faa3d50,Python,197,Dynamic,0.0000600815, 1378
683f26ea92d8472090315fad8faa3d50,Python,198,Iterative,0.0000095367, 594
683f26ea92d8472090315fad8faa3d50,Python,198,Dynamic,0.0000631809, 1385
683f26ea92d8472090315fad8faa3d50,Python,199,Iterative,0.0000081062, 597
683f26ea92d8472090315fad8faa3d50,Python,199,Dynamic,0.0000720024, 1392
683f26ea92d8472090315fad8faa3d50,Python,200,Iterative,0.0000085831, 600
683f26ea92d8472090315fad8faa3d50,Python,200,Dynamic,0.0000634193, 1399
683f26ea92d8472090315fad8faa3d50,Python,201,Iterative,0.0000083447, 603
683f26ea92d8472090315fad8faa3d50,Python,201,Dynamic,0.0000655651, 1406
683f26ea92d8472090315fad8faa3d50,Python,202,Iterative,0.0000081062, 606
683f26ea92d8472090315fad8faa3d50,Python,202,Dynamic,0.0000643730, 1413
683f26ea92d8472090315fad8faa3d50,Python,203,Iterative,0.0000088215, 609
683f26ea92d8472090315fad8faa3d50,Python,203,Dynamic,0.0000658035, 1420
683f26ea92d8472090315fad8faa3d50,Python,204,Iterative,0.0000083447, 612
683f26ea92d8472090315fad8faa3d50,Python,204,Dynamic,0.0000641346, 1427
683f26ea92d8472090315fad8faa3d50,Python,205,Iterative,0.0000092983, 615
683f26ea92d8472090315fad8faa3d50,Python,205,Dynamic,0.0000636578, 1434
683f26ea92d8472090315fad8faa3d50,Python,206,Iterative,0.0000083447, 618
683f26ea92d8472090315fad8faa3d50,Python,206,Dynamic,0.0000779629, 1441
683f26ea92d8472090315fad8faa3d50,Python,207,Iterative,0.0000092983, 621
683f26ea92d8472090315fad8faa3d50,Python,207,Dynamic,0.0001041889, 1448
683f26ea92d8472090315fad8faa3d50,Python,208,Iterative,0.0000090599, 624
683f26ea92d8472090315fad8faa3d50,Python,208,Dynamic,0.0000665188, 1455
683f26ea92d8472090315fad8faa3d50,Python,209,Iterative,0.0000088215, 627
683f26ea92d8472090315fad8faa3d50,Python,209,Dynamic,0.0000760555, 1462
683f26ea92d8472090315fad8faa3d50,Python,210,Iterative,0.0000088215, 630
683f26ea92d8472090315fad8faa3d50,Python,210,Dynamic,0.0000660419, 1469
683f26ea92d8472090315fad8faa3d50,Python,211,Iterative,0.0000090599, 633
683f26ea92d8472090315fad8faa3d50,Python,211,Dynamic,0.0000669956, 1476
683f26ea92d8472090315fad8faa3d50,Python,212,Iterative,0.0000088215, 636
683f26ea92d8472090315fad8faa3d50,Python,212,Dynamic,0.0000684261, 1483
683f26ea92d8472090315fad8faa3d50,Python,213,Iterative,0.0000100136, 639
683f26ea92d8472090315fad8faa3d50,Python,213,Dynamic,0.0000658035, 1490
683f26ea92d8472090315fad8faa3d50,Python,214,Iterative,0.0000092983, 642
683f26ea92d8472090315fad8faa3d50,Python,214,Dynamic,0.0000658035, 1497
683f26ea92d8472090315fad8faa3d50,Python,215,Iterative,0.0000090599, 645
683f26ea92d8472090315fad8faa3d50,Python,215,Dynamic,0.0000681877, 1504
683f26ea92d8472090315fad8faa3d50,Python,216,Iterative,0.0000095367, 648
683f26ea92d8472090315fad8faa3d50,Python,216,Dynamic,0.0000669956, 1511
683f26ea92d8472090315fad8faa3d50,Python,217,Iterative,0.0000295639, 651
683f26ea92d8472090315fad8faa3d50,Python,217,Dynamic,0.0000650883, 1518
683f26ea92d8472090315fad8faa3d50,Python,218,Iterative,0.0000085831, 654
683f26ea92d8472090315fad8faa3d50,Python,218,Dynamic,0.0000629425, 1525
683f26ea92d8472090315fad8faa3d50,Python,219,Iterative,0.0000092983, 657
683f26ea92d8472090315fad8faa3d50,Python,219,Dynamic,0.0000674725, 1532
683f26ea92d8472090315fad8faa3d50,Python,220,Iterative,0.0000088215, 660
683f26ea92d8472090315fad8faa3d50,Python,220,Dynamic,0.0000669956, 1539
683f26ea92d8472090315fad8faa3d50,Python,221,Iterative,0.0000092983, 663
683f26ea92d8472090315fad8faa3d50,Python,221,Dynamic,0.0000741482, 1546
683f26ea92d8472090315fad8faa3d50,Python,222,Iterative,0.0000095367, 666
683f26ea92d8472090315fad8faa3d50,Python,222,Dynamic,0.0000693798, 1553
683f26ea92d8472090315fad8faa3d50,Python,223,Iterative,0.0000097752, 669
683f26ea92d8472090315fad8faa3d50,Python,223,Dynamic,0.0000643730, 1560
683f26ea92d8472090315fad8faa3d50,Python,224,Iterative,0.0000090599, 672
683f26ea92d8472090315fad8faa3d50,Python,224,Dynamic,0.0000703335, 1567
683f26ea92d8472090315fad8faa3d50,Python,225,Iterative,0.0000092983, 675
683f26ea92d8472090315fad8faa3d50,Python,225,Dynamic,0.0000691414, 1574
683f26ea92d8472090315fad8faa3d50,Python,226,Iterative,0.0000095367, 678
683f26ea92d8472090315fad8faa3d50,Python,226,Dynamic,0.0000753403, 1581
683f26ea92d8472090315fad8faa3d50,Python,227,Iterative,0.0000092983, 681
683f26ea92d8472090315fad8faa3d50,Python,227,Dynamic,0.0000674725, 1588
683f26ea92d8472090315fad8faa3d50,Python,228,Iterative,0.0000090599, 684
683f26ea92d8472090315fad8faa3d50,Python,228,Dynamic,0.0000672340, 1595
683f26ea92d8472090315fad8faa3d50,Python,229,Iterative,0.0000092983, 687
683f26ea92d8472090315fad8faa3d50,Python,229,Dynamic,0.0000681877, 1602
683f26ea92d8472090315fad8faa3d50,Python,230,Iterative,0.0000121593, 690
683f26ea92d8472090315fad8faa3d50,Python,230,Dynamic,0.0000841618, 1609
683f26ea92d8472090315fad8faa3d50,Python,231,Iterative,0.0000092983, 693
683f26ea92d8472090315fad8faa3d50,Python,231,Dynamic,0.0000846386, 1616
683f26ea92d8472090315fad8faa3d50,Python,232,Iterative,0.0000095367, 696
683f26ea92d8472090315fad8faa3d50,Python,232,Dynamic,0.0000662804, 1623
683f26ea92d8472090315fad8faa3d50,Python,233,Iterative,0.0000095367, 699
683f26ea92d8472090315fad8faa3d50,Python,233,Dynamic,0.0000700951, 1630
683f26ea92d8472090315fad8faa3d50,Python,234,Iterative,0.0000097752, 702
683f26ea92d8472090315fad8faa3d50,Python,234,Dynamic,0.0000817776, 1637
683f26ea92d8472090315fad8faa3d50,Python,235,Iterative,0.0000095367, 705
683f26ea92d8472090315fad8faa3d50,Python,235,Dynamic,0.0001170635, 1644
683f26ea92d8472090315fad8faa3d50,Python,236,Iterative,0.0000100136, 708
683f26ea92d8472090315fad8faa3d50,Python,236,Dynamic,0.0000739098, 1651
683f26ea92d8472090315fad8faa3d50,Python,237,Iterative,0.0000095367, 711
683f26ea92d8472090315fad8faa3d50,Python,237,Dynamic,0.0000729561, 1658
683f26ea92d8472090315fad8faa3d50,Python,238,Iterative,0.0000092983, 714
683f26ea92d8472090315fad8faa3d50,Python,238,Dynamic,0.0000700951, 1665
683f26ea92d8472090315fad8faa3d50,Python,239,Iterative,0.0000097752, 717
683f26ea92d8472090315fad8faa3d50,Python,239,Dynamic,0.0000779629, 1672
683f26ea92d8472090315fad8faa3d50,Python,240,Iterative,0.0000104904, 720
683f26ea92d8472090315fad8faa3d50,Python,240,Dynamic,0.0000793934, 1679
683f26ea92d8472090315fad8faa3d50,Python,241,Iterative,0.0000095367, 723
683f26ea92d8472090315fad8faa3d50,Python,241,Dynamic,0.0000724792, 1686
683f26ea92d8472090315fad8faa3d50,Python,242,Iterative,0.0000097752, 726
683f26ea92d8472090315fad8faa3d50,Python,242,Dynamic,0.0000696182, 1693
683f26ea92d8472090315fad8faa3d50,Python,243,Iterative,0.0000100136, 729
683f26ea92d8472090315fad8faa3d50,Python,243,Dynamic,0.0000789165, 1700
683f26ea92d8472090315fad8faa3d50,Python,244,Iterative,0.0000114441, 732
683f26ea92d8472090315fad8faa3d50,Python,244,Dynamic,0.0000698566, 1707
683f26ea92d8472090315fad8faa3d50,Python,245,Iterative,0.0000100136, 735
683f26ea92d8472090315fad8faa3d50,Python,245,Dynamic,0.0000727177, 1714
683f26ea92d8472090315fad8faa3d50,Python,246,Iterative,0.0000100136, 738
683f26ea92d8472090315fad8faa3d50,Python,246,Dynamic,0.0000767708, 1721
683f26ea92d8472090315fad8faa3d50,Python,247,Iterative,0.0000095367, 741
683f26ea92d8472090315fad8faa3d50,Python,247,Dynamic,0.0000741482, 1728
683f26ea92d8472090315fad8faa3d50,Python,248,Iterative,0.0000102520, 744
683f26ea92d8472090315fad8faa3d50,Python,248,Dynamic,0.0000710487, 1735
683f26ea92d8472090315fad8faa3d50,Python,249,Iterative,0.0000097752, 747
683f26ea92d8472090315fad8faa3d50,Python,249,Dynamic,0.0000736713, 1742
683f26ea92d8472090315fad8faa3d50,Python,250,Iterative,0.0000102520, 750
683f26ea92d8472090315fad8faa3d50,Python,250,Dynamic,0.0000767708, 1749
683f26ea92d8472090315fad8faa3d50,Python,251,Iterative,0.0000102520, 753
683f26ea92d8472090315fad8faa3d50,Python,251,Dynamic,0.0000762939, 1756
683f26ea92d8472090315fad8faa3d50,Python,252,Iterative,0.0000097752, 756
683f26ea92d8472090315fad8faa3d50,Python,252,Dynamic,0.0000746250, 1763
683f26ea92d8472090315fad8faa3d50,Python,253,Iterative,0.0000104904, 759
683f26ea92d8472090315fad8faa3d50,Python,253,Dynamic,0.0000748634, 1770
683f26ea92d8472090315fad8faa3d50,Python,254,Iterative,0.0000104904, 762
683f26ea92d8472090315fad8faa3d50,Python,254,Dynamic,0.0000774860, 1777
683f26ea92d8472090315fad8faa3d50,Python,255,Iterative,0.0000104904, 765
683f26ea92d8472090315fad8faa3d50,Python,255,Dynamic,0.0000820160, 1784
683f26ea92d8472090315fad8faa3d50,Python,256,Iterative,0.0000102520, 768
683f26ea92d8472090315fad8faa3d50,Python,256,Dynamic,0.0000758171, 1791
683f26ea92d8472090315fad8faa3d50,Python,257,Iterative,0.0000095367, 771
683f26ea92d8472090315fad8faa3d50,Python,257,Dynamic,0.0000727177, 1798
683f26ea92d8472090315fad8faa3d50,Python,258,Iterative,0.0000112057, 774
683f26ea92d8472090315fad8faa3d50,Python,258,Dynamic,0.0000827312, 1805
683f26ea92d8472090315fad8faa3d50,Python,259,Iterative,0.0000102520, 777
683f26ea92d8472090315fad8faa3d50,Python,259,Dynamic,0.0000884533, 1812
683f26ea92d8472090315fad8faa3d50,Python,260,Iterative,0.0000104904, 780
683f26ea92d8472090315fad8faa3d50,Python,260,Dynamic,0.0000734329, 1819
683f26ea92d8472090315fad8faa3d50,Python,261,Iterative,0.0000107288, 783
683f26ea92d8472090315fad8faa3d50,Python,261,Dynamic,0.0000865459, 1826
683f26ea92d8472090315fad8faa3d50,Python,262,Iterative,0.0000200272, 786
683f26ea92d8472090315fad8faa3d50,Python,262,Dynamic,0.0000872612, 1833
683f26ea92d8472090315fad8faa3d50,Python,263,Iterative,0.0000104904, 789
683f26ea92d8472090315fad8faa3d50,Python,263,Dynamic,0.0000874996, 1840
683f26ea92d8472090315fad8faa3d50,Python,264,Iterative,0.0000112057, 792
683f26ea92d8472090315fad8faa3d50,Python,264,Dynamic,0.0000851154, 1847
683f26ea92d8472090315fad8faa3d50,Python,265,Iterative,0.0000104904, 795
683f26ea92d8472090315fad8faa3d50,Python,265,Dynamic,0.0000765324, 1854
683f26ea92d8472090315fad8faa3d50,Python,266,Iterative,0.0000119209, 798
683f26ea92d8472090315fad8faa3d50,Python,266,Dynamic,0.0000874996, 1861
683f26ea92d8472090315fad8faa3d50,Python,267,Iterative,0.0000112057, 801
683f26ea92d8472090315fad8faa3d50,Python,267,Dynamic,0.0000905991, 1868
683f26ea92d8472090315fad8faa3d50,Python,268,Iterative,0.0000112057, 804
683f26ea92d8472090315fad8faa3d50,Python,268,Dynamic,0.0001125336, 1875
683f26ea92d8472090315fad8faa3d50,Python,269,Iterative,0.0000102520, 807
683f26ea92d8472090315fad8faa3d50,Python,269,Dynamic,0.0000779629, 1882
683f26ea92d8472090315fad8faa3d50,Python,270,Iterative,0.0000114441, 810
683f26ea92d8472090315fad8faa3d50,Python,270,Dynamic,0.0000908375, 1889
683f26ea92d8472090315fad8faa3d50,Python,271,Iterative,0.0000123978, 813
683f26ea92d8472090315fad8faa3d50,Python,271,Dynamic,0.0000884533, 1896
683f26ea92d8472090315fad8faa3d50,Python,272,Iterative,0.0000116825, 816
683f26ea92d8472090315fad8faa3d50,Python,272,Dynamic,0.0000913143, 1903
683f26ea92d8472090315fad8faa3d50,Python,273,Iterative,0.0000114441, 819
683f26ea92d8472090315fad8faa3d50,Python,273,Dynamic,0.0000855923, 1910
683f26ea92d8472090315fad8faa3d50,Python,274,Iterative,0.0000128746, 822
683f26ea92d8472090315fad8faa3d50,Python,274,Dynamic,0.0000855923, 1917
683f26ea92d8472090315fad8faa3d50,Python,275,Iterative,0.0000116825, 825
683f26ea92d8472090315fad8faa3d50,Python,275,Dynamic,0.0000903606, 1924
683f26ea92d8472090315fad8faa3d50,Python,276,Iterative,0.0000112057, 828
683f26ea92d8472090315fad8faa3d50,Python,276,Dynamic,0.0000746250, 1931
683f26ea92d8472090315fad8faa3d50,Python,277,Iterative,0.0000114441, 831
683f26ea92d8472090315fad8faa3d50,Python,277,Dynamic,0.0000898838, 1938
683f26ea92d8472090315fad8faa3d50,Python,278,Iterative,0.0000109673, 834
683f26ea92d8472090315fad8faa3d50,Python,278,Dynamic,0.0000808239, 1945
683f26ea92d8472090315fad8faa3d50,Python,279,Iterative,0.0000121593, 837
683f26ea92d8472090315fad8faa3d50,Python,279,Dynamic,0.0000855923, 1952
683f26ea92d8472090315fad8faa3d50,Python,280,Iterative,0.0000116825, 840
683f26ea92d8472090315fad8faa3d50,Python,280,Dynamic,0.0000886917, 1959
